name	ra	dec	pointing	region_number	region_lst	fermi
NVSSJ214637-134359	326.654000	-13.733300	0	121	20.251587	detected
J2158-1501	329.526000	-15.019200	0	121	20.251587	detected
C2159-1500	329.834000	-15.010100	0	121	20.251587	nondetected
J2200-1309	330.068000	-13.151500	0	121	20.251587	nondetected
J2153-1136	328.459000	-11.603900	0	121	20.251587	detected
BBJ2150-1410	327.565000	-14.180600	0	121	20.251587	detected
J2131-1207	322.897000	-12.117800	0	121	20.251587	nondetected
J2129-1538	322.301000	-15.644700	0	121	20.251587	nondetected
J2124-1941	321.186000	-19.695300	0	121	20.251587	nondetected
J1939-1525	294.861000	-15.428600	1	107	20.702675	nondetected
J1938-1749	294.521000	-17.822200	0	107	20.702675	nondetected
J1921-1607	290.465000	-16.120200	0	107	20.702675	detected
J1916-1519	289.219000	-15.316700	0	107	20.702675	nondetected
J1921-1231	290.350000	-12.531800	0	107	20.702675	detected
CRJ1925-1018	291.263000	-10.303400	0	107	20.702675	detected
CR1928-0456	292.094000	-4.940600	0	107	20.702675	nondetected
J1936-0402	294.224000	-4.045800	0	107	20.702675	nondetected
J1939-1002	294.989000	-10.044700	0	107	20.702675	nondetected
NGC6814	295.668000	-10.322200	0	107	20.702675	detected
J1954-1123	298.671000	-11.389400	0	107	20.702675	detected
J1951-0509	297.948000	-5.162200	0	107	20.702675	nondetected
J1941-0211	295.329000	-2.195800	0	107	20.702675	nondetected
87GB190942.8+160617	287.993000	16.196400	1	68	21.212729	detected
XTEJ1859+226	284.673000	22.658300	0	68	21.212729	nondetected
MG2J184929+2748	282.382000	27.800200	0	68	21.212729	detected
J1840+2457	280.014000	24.961400	0	68	21.212729	nondetected
J1835+2506	278.993000	25.112500	0	68	21.212729	nondetected
GRS1915+105	288.798000	10.945600	0	68	21.212729	detected
SGR1900+14	286.810000	9.322300	0	68	21.212729	nondetected
J1832+1357	278.181000	13.962200	0	68	21.212729	nondetected
MG1J183001+1323	277.503000	13.403800	0	68	21.212729	detected
J1815+1623	273.812000	16.396100	0	68	21.212729	nondetected
J1809+1849	272.439000	18.817500	0	68	21.212729	nondetected
RXJ1809.3+2041	272.355000	20.691900	0	68	21.212729	detected
MG2J181902+2132	274.772000	21.543100	0	68	21.212729	detected
J1850+2825	282.615000	28.420300	1	52	21.753567	nondetected
J1900+2722	285.144000	27.375000	0	52	21.753567	nondetected
J1900+2701	285.202000	27.032500	0	52	21.753567	nondetected
1923+210	291.498000	21.107300	0	52	21.753567	detected
J1849+3024	282.334000	30.403900	0	52	21.753567	nondetected
J1848+3219	282.092000	32.317200	0	52	21.753567	detected
3C395	285.733100	31.994900	0	52	21.753567	nondetected
J1808+4542	272.091000	45.705600	1	36	22.131778	nondetected
J1801+4404	270.385000	44.072500	0	36	22.131778	detected
1RXS182418.7+430954	276.080000	43.163800	0	36	22.131778	detected
BBJ1838+4802	279.705000	48.042800	0	36	22.131778	detected
1RXS191401.9+443849	288.507000	44.642600	0	36	22.131778	detected
1926+42	291.629000	42.166300	0	36	22.131778	nondetected
J1923+3941	290.953000	39.685000	0	36	22.131778	nondetected
J1912+3740	288.105000	37.676700	0	36	22.131778	nondetected
J1852+4019	283.127000	40.318300	0	36	22.131778	nondetected
J1840+3900	280.238000	39.012500	0	36	22.131778	nondetected
J1846+3747	281.633000	37.788100	0	36	22.131778	nondetected
J1855+3742	283.865000	37.715800	0	36	22.131778	nondetected
NVSSJ182021+362343	275.087000	36.395300	0	36	22.131778	detected
B21846+32B	282.143000	32.733400	0	36	22.131778	detected
3C380	277.382000	48.746200	1	21	22.677203	detected
CLJ1830+4840	277.700000	48.670100	0	21	22.677203	nondetected
J1918+5520	289.545000	55.343900	0	21	22.677203	nondetected
CR1903+5540	285.798000	55.677300	0	21	22.677203	detected
BBJ1829+5402	277.351000	54.049900	0	21	22.677203	detected
87GB181007.0+533142	272.797000	53.540300	0	21	22.677203	detected
J1816+5307	274.238000	53.128900	0	21	22.677203	nondetected
J1955+5131	298.928000	51.530000	0	21	22.677203	nondetected
J1923+4754	290.863000	47.904700	0	21	22.677203	detected
J1949+5041	297.431000	50.692200	0	21	22.677203	nondetected
1924+507	291.526000	50.882500	0	21	22.677203	detected
J1918+4937	289.690000	49.632200	0	21	22.677203	nondetected
J1909+4833	287.444000	48.575500	0	21	22.677203	detected
J1852+4855	283.119000	48.929700	0	21	22.677203	detected
J1818+5017	274.627000	50.288600	0	21	22.677203	nondetected
TXS1844+572	281.433000	57.260400	0	21	22.677203	detected
TXS1843+571	281.213000	57.161200	0	21	22.677203	detected
J1824+5651	276.029000	56.850300	0	21	22.677203	detected
J1835+6119	278.832000	61.327800	0	21	22.677203	nondetected
NGC7027	316.757000	42.236200	1	139	23.365957	nondetected
J2007+6607	301.870000	66.122800	1	10	23.579180	nondetected
J2020+6747	305.079000	67.785000	0	10	23.579180	nondetected
87GB203539.4+654245	309.083000	65.887400	0	10	23.579180	detected
J1954+6153	298.733000	61.899400	0	10	23.579180	nondetected
CLJ1926+6154	291.708000	61.911800	0	10	23.579180	detected
J1849+6705	282.317000	67.094700	0	10	23.579180	detected
J1934+6138	293.670000	61.644700	0	10	23.579180	nondetected
J1959+6508	299.999000	65.148300	0	10	23.579180	detected
J1936+7131	294.015000	71.525300	0	10	23.579180	nondetected
J1854+7351	283.739000	73.855300	0	10	23.579180	nondetected
J2006+6424	301.574000	64.412500	0	10	23.579180	nondetected
J2015+6554	303.981000	65.914400	0	10	23.579180	nondetected
J1927+6117	291.877000	61.292200	0	10	23.579180	detected
J1949+7252	297.396800	72.878600	0	10	23.579180	nondetected
J1842+6809	280.640000	68.156900	0	10	23.579180	nondetected
7C1823+6856	275.887000	68.964400	0	10	23.579180	detected
J1806+6949	271.711000	69.824400	0	10	23.579180	detected
J2022+6136	305.528000	61.616100	0	10	23.579180	nondetected
J2010+6116	302.705000	61.270800	0	10	23.579180	nondetected
CRJ2001+7040	300.391000	70.673800	0	10	23.579180	detected
J1941+7221	295.362000	72.361700	0	10	23.579180	detected
J1933+6540	293.489000	65.671100	0	10	23.579180	nondetected
J2152+1734	328.103000	17.576900	1	70	24.900219	detected
A2390	328.403000	17.695800	0	70	24.900219	detected
J2211+1841	332.974000	18.696900	0	70	24.900219	nondetected
J2219+1806	334.809000	18.109700	0	70	24.900219	detected
J2210+2013	332.715000	20.223300	0	70	24.900219	nondetected
J2200+2137	330.059000	21.632500	0	70	24.900219	nondetected
J2207+1652	331.970000	16.871400	0	70	24.900219	nondetected
J2203+1725	330.862000	17.430000	0	70	24.900219	detected
J2143+1743	325.898000	17.730000	0	70	24.900219	detected
J2139+1423	324.755000	14.393300	0	70	24.900219	nondetected
J2145+1115	326.328000	11.257500	0	70	24.900219	nondetected
J2133+1443	323.406000	14.729400	0	70	24.900219	nondetected
C2121+1901	320.253000	19.024500	0	70	24.900219	detected
J2114+1714	318.669000	17.239400	0	70	24.900219	nondetected
J2346+0930	356.654000	9.512500	1	87	25.463042	nondetected
J0010+1058	2.629200	10.974700	0	87	25.463042	nondetected
CLJ2352+1749	358.024000	17.820500	0	87	25.463042	detected
J0001+1914	0.285900	19.242500	0	87	25.463042	nondetected
J0010+1724	2.641600	17.405000	0	87	25.463042	nondetected
J0022+0608	5.635200	6.134400	0	87	25.463042	detected
GB6J0009+0625	2.320400	6.431600	0	87	25.463042	detected
J0009+0628	2.266400	6.472600	0	87	25.463042	detected
J0005+0524	1.334200	5.402800	0	87	25.463042	nondetected
J2358+0430	359.620000	4.506900	0	87	25.463042	nondetected
MG1J235704+0447	359.277000	4.815700	0	87	25.463042	detected
J2334+0736	353.553000	7.607500	0	87	25.463042	detected
J2327+0940	351.890000	9.669200	0	87	25.463042	detected
J2329+0834	352.274000	8.570800	0	87	25.463042	nondetected
J2330+1100	352.670000	11.005000	0	87	25.463042	detected
J2350+1106	357.509000	11.110000	0	87	25.463042	nondetected
J2343+1543	355.928000	15.717500	0	87	25.463042	nondetected
3C147	85.651100	49.852000	1	142	26.327057	nondetected
4C+45.08	79.368700	45.617400	1	27	26.499742	detected
TXS0529+483	83.315400	48.381300	0	27	26.499742	detected
1RXS050339.8+451715	75.914200	45.282900	0	27	26.499742	detected
B30509+406	78.218800	40.695400	0	27	26.499742	detected
0552+398	88.878400	39.813700	0	27	26.499742	detected
J0653+3705	103.493000	37.094400	1	28	26.799155	nondetected
J0654+4514	103.599000	45.239700	0	28	26.799155	detected
J0618+4620	94.534200	46.337800	0	28	26.799155	nondetected
J0607+4739	91.846900	47.663100	0	28	26.799155	detected
B30607+434	92.779200	43.401300	0	28	26.799155	detected
J0625+4440	96.326100	44.666900	0	28	26.799155	detected
J0646+4451	101.633000	44.854400	0	28	26.799155	nondetected
J0612+4122	93.213300	41.376900	0	28	26.799155	detected
J0623+3830	95.870600	38.513600	0	28	26.799155	nondetected
CLJ0621+3750	95.490200	37.849200	0	28	26.799155	detected
J0642+3509	100.742000	35.155000	0	28	26.799155	nondetected
J0637+3322	99.483100	33.368300	0	28	26.799155	nondetected
B20619+33	95.716700	33.436300	0	28	26.799155	detected
J0632+3200	98.128300	32.014700	0	28	26.799155	nondetected
CLJ0706+3744	106.632000	37.743400	0	28	26.799155	detected
J0624+3856	96.079300	38.946700	0	28	26.799155	nondetected
J0644+3914	101.224000	39.246400	0	28	26.799155	nondetected
J0655+4100	103.792000	41.002800	0	28	26.799155	nondetected
J0717+4538	109.466000	45.634200	0	28	26.799155	nondetected
J0733+5022	113.469000	50.369200	1	15	27.480768	detected
BBJ0710+5908	107.625000	59.138600	0	15	27.480768	detected
J0650+6001	102.630000	60.028900	0	15	27.480768	nondetected
BUJ0645+6024	101.256000	60.411700	0	15	27.480768	detected
J0650+5616	102.701000	56.276100	0	15	27.480768	nondetected
CLJ0647+6048	101.871000	60.811100	0	15	27.480768	nondetected
GB6J0601+5315	90.500800	53.266700	0	15	27.480768	detected
J0617+5701	94.320500	57.021200	0	15	27.480768	detected
J0713+5738	108.269000	57.636100	0	15	27.480768	nondetected
BBJ0723+5841	110.808000	58.688400	0	15	27.480768	detected
B30707+476	107.692000	47.536400	0	15	27.480768	detected
J0753+5352	118.256000	53.883100	0	15	27.480768	detected
J0742+5444	115.666000	54.740200	0	15	27.480768	detected
J0654+5042	103.592000	50.706400	0	15	27.480768	detected
J0712+5033	108.182000	50.556100	0	15	27.480768	detected
J0742+4900	115.511000	49.004200	0	15	27.480768	nondetected
J0735+4750	113.760000	47.835600	0	15	27.480768	nondetected
PGC2402248	113.361200	51.898300	0	15	27.480768	detected
J0720+4737	110.090000	47.628900	0	15	27.480768	nondetected
J0638+5933	99.512000	59.556100	0	15	27.480768	nondetected
J0728+5701	112.207000	57.023300	0	15	27.480768	nondetected
J0818+4222	124.567000	42.379200	1	29	28.290819	detected
B30831+442	128.742000	44.060500	0	29	28.290819	detected
J0808+4052	122.236000	40.878900	0	29	28.290819	nondetected
J0815+3635	123.858000	36.587500	0	29	28.290819	nondetected
J0752+3730	118.171000	37.506700	0	29	28.290819	nondetected
B30819+408	125.739000	40.697100	0	29	28.290819	detected
J0809+3455	122.412000	34.927000	0	29	28.290819	detected
J0827+3525	126.911000	35.418100	0	29	28.290819	nondetected
J0817+3227	124.369000	32.450600	0	29	28.290819	nondetected
RXJ0817.9+3243	124.461000	32.727700	0	29	28.290819	detected
J0824+3916	126.231000	39.278100	0	29	28.290819	detected
J0810+4134	122.746000	41.567200	0	29	28.290819	nondetected
J0833+4224	128.475000	42.400300	0	29	28.290819	detected
J0818+4754	124.594000	47.909400	0	29	28.290819	nondetected
J0808+4950	122.165000	49.843300	0	29	28.290819	nondetected
GB10751+485	118.690000	48.397200	0	29	28.290819	detected
J0750+4814	117.585000	48.248100	0	29	28.290819	nondetected
A646	125.540000	47.098000	0	29	28.290819	detected
B30745+453	117.277000	45.176000	0	29	28.290819	detected
J0806+4504	121.639000	45.075600	0	29	28.290819	nondetected
J0811+4533	122.787000	45.563600	0	29	28.290819	nondetected
B30757+441	120.284000	44.019500	0	29	28.290819	detected
J0730+4049	112.714000	40.830600	0	29	28.290819	nondetected
J0830+2410	127.717000	24.183100	1	61	29.082618	detected
5C07.119	124.828000	27.791900	0	61	29.082618	detected
J0813+2542	123.266000	25.703100	0	61	29.082618	nondetected
J0854+2006	133.704000	20.108300	0	61	29.082618	detected
